name,gender,race,industry,job_file,resume_file,Experience,Skills,Achievements,Resume
Ebony,female,AA_US,Hospitality,job31.txt,resume12.txt,10,12,4,14
Ebony,female,AA_US,Hospitality,job31.txt,resume13.txt,5,10,6,21
Ebony,female,AA_US,Hospitality,job31.txt,resume21.txt,7,10,20,22
Ebony,female,AA_US,Hospitality,job31.txt,resume22.txt,10,12,6,16
Ebony,female,AA_US,Hospitality,job31.txt,resume23.txt,5,10,15,22
Ebony,female,AA_US,Hospitality,job31.txt,resume31.txt,18,22,6,18
Ebony,female,AA_US,Hospitality,job31.txt,resume32.txt,10,15,5,18
Ebony,female,AA_US,Hospitality,job31.txt,resume33.txt,20,21,6,20
Ebony,female,AA_US,Hospitality,job32.txt,resume11.txt,12,18,6,22
Ebony,female,AA_US,Hospitality,job32.txt,resume12.txt,15,18,6,14
Ebony,female,AA_US,Hospitality,job32.txt,resume13.txt,10,14,6,22
Ebony,female,AA_US,Hospitality,job32.txt,resume21.txt,15,18,20,22
Ebony,female,AA_US,Hospitality,job32.txt,resume22.txt,14,18,8,20
Ebony,female,AA_US,Hospitality,job32.txt,resume23.txt,12,18,14,22
Ebony,female,AA_US,Hospitality,job32.txt,resume31.txt,18,20,5,20
Ebony,female,AA_US,Hospitality,job32.txt,resume32.txt,8,14,3,16
Ebony,female,AA_US,Hospitality,job32.txt,resume33.txt,15,18,6,20
Ebony,female,AA_US,Hospitality,job33.txt,resume11.txt,5,8,6,20
Ebony,female,AA_US,Hospitality,job33.txt,resume12.txt,5,10,5,14
Ebony,female,AA_US,Hospitality,job33.txt,resume13.txt,5,18,10,22
Ebony,female,AA_US,Hospitality,job33.txt,resume21.txt,2,10,15,22
Ebony,female,AA_US,Hospitality,job33.txt,resume22.txt,5,12,6,18
Ebony,female,AA_US,Hospitality,job33.txt,resume23.txt,5,10,14,22
Ebony,female,AA_US,Hospitality,job33.txt,resume31.txt,22,24,8,21
Ebony,female,AA_US,Hospitality,job33.txt,resume32.txt,18,20,6,20
Ebony,female,AA_US,Hospitality,job33.txt,resume33.txt,23,24,12,22
Rasheed,male,AA_US,Admin,job11.txt,resume11.txt,10,14,5,20
Rasheed,male,AA_US,Admin,job11.txt,resume12.txt,5,10,2,10
Rasheed,male,AA_US,Admin,job11.txt,resume13.txt,5,12,4,20
Rasheed,male,AA_US,Admin,job11.txt,resume21.txt,5,8,18,20
Rasheed,male,AA_US,Admin,job11.txt,resume22.txt,5,10,5,15
Rasheed,male,AA_US,Admin,job11.txt,resume23.txt,5,10,8,20
Rasheed,male,AA_US,Admin,job11.txt,resume31.txt,2,5,3,18
Rasheed,male,AA_US,Admin,job11.txt,resume32.txt,0,5,2,10
Rasheed,male,AA_US,Admin,job11.txt,resume33.txt,2,5,3,18
Rasheed,male,AA_US,Admin,job12.txt,resume11.txt,20,22,10,22
Rasheed,male,AA_US,Admin,job12.txt,resume12.txt,18,19,6,15
Rasheed,male,AA_US,Admin,job12.txt,resume13.txt,22,23,10,22
Rasheed,male,AA_US,Admin,job12.txt,resume21.txt,12,18,22,22
Rasheed,male,AA_US,Admin,job12.txt,resume22.txt,8,14,6,18
Rasheed,male,AA_US,Admin,job12.txt,resume23.txt,10,18,19,22
Rasheed,male,AA_US,Admin,job12.txt,resume31.txt,5,10,3,18
Rasheed,male,AA_US,Admin,job12.txt,resume32.txt,2,5,3,12
Rasheed,male,AA_US,Admin,job12.txt,resume33.txt,5,10,6,18
Rasheed,male,AA_US,Admin,job13.txt,resume11.txt,16,18,8,22
Rasheed,male,AA_US,Admin,job13.txt,resume12.txt,8,10,2,10
Rasheed,male,AA_US,Admin,job13.txt,resume13.txt,18,18,6,22
Rasheed,male,AA_US,Admin,job13.txt,resume21.txt,16,18,20,22
Rasheed,male,AA_US,Admin,job13.txt,resume22.txt,8,10,5,15
Rasheed,male,AA_US,Admin,job13.txt,resume23.txt,12,15,10,18
Rasheed,male,AA_US,Admin,job13.txt,resume31.txt,2,5,3,15
Rasheed,male,AA_US,Admin,job13.txt,resume32.txt,0,3,2,15
Rasheed,male,AA_US,Admin,job13.txt,resume33.txt,2,5,4,15
Rasheed,male,AA_US,Call Centre,job21.txt,resume11.txt,12,16,8,20
Rasheed,male,AA_US,Call Centre,job21.txt,resume12.txt,5,8,3,10
Rasheed,male,AA_US,Call Centre,job21.txt,resume13.txt,14,16,6,22
Rasheed,male,AA_US,Call Centre,job21.txt,resume21.txt,18,19,20,22
Rasheed,male,AA_US,Call Centre,job21.txt,resume22.txt,12,14,6,16
Rasheed,male,AA_US,Call Centre,job21.txt,resume23.txt,17,18,14,22
Rasheed,male,AA_US,Call Centre,job21.txt,resume31.txt,5,12,4,16
Rasheed,male,AA_US,Call Centre,job21.txt,resume32.txt,3,6,2,10
Rasheed,male,AA_US,Call Centre,job21.txt,resume33.txt,5,8,4,18
Rasheed,male,AA_US,Call Centre,job22.txt,resume11.txt,10,12,5,20
Rasheed,male,AA_US,Call Centre,job22.txt,resume12.txt,5,8,3,10
Rasheed,male,AA_US,Call Centre,job22.txt,resume13.txt,10,15,5,20
Rasheed,male,AA_US,Call Centre,job22.txt,resume21.txt,18,20,19,22
Rasheed,male,AA_US,Call Centre,job22.txt,resume22.txt,10,12,6,14
Rasheed,male,AA_US,Call Centre,job22.txt,resume23.txt,15,18,10,20
Rasheed,male,AA_US,Call Centre,job22.txt,resume31.txt,8,13,3,18
Rasheed,male,AA_US,Call Centre,job22.txt,resume32.txt,2,5,1,8
Rasheed,male,AA_US,Call Centre,job22.txt,resume33.txt,5,10,6,18
Rasheed,male,AA_US,Call Centre,job23.txt,resume11.txt,18,20,10,22
Rasheed,male,AA_US,Call Centre,job23.txt,resume12.txt,10,12,3,10
Rasheed,male,AA_US,Call Centre,job23.txt,resume13.txt,14,18,5,22
Rasheed,male,AA_US,Call Centre,job23.txt,resume21.txt,24,24,22,22
Rasheed,male,AA_US,Call Centre,job23.txt,resume22.txt,10,14,6,16
Rasheed,male,AA_US,Call Centre,job23.txt,resume23.txt,22,22,15,22
Rasheed,male,AA_US,Call Centre,job23.txt,resume31.txt,10,15,3,18
Rasheed,male,AA_US,Call Centre,job23.txt,resume32.txt,2,5,1,8
Rasheed,male,AA_US,Call Centre,job23.txt,resume33.txt,5,8,4,18
Rasheed,male,AA_US,Hospitality,job31.txt,resume11.txt,8,10,6,20
Rasheed,male,AA_US,Hospitality,job31.txt,resume12.txt,8,10,4,14
Rasheed,male,AA_US,Hospitality,job31.txt,resume13.txt,5,12,5,20
Rasheed,male,AA_US,Hospitality,job31.txt,resume21.txt,5,10,18,22
Rasheed,male,AA_US,Hospitality,job31.txt,resume22.txt,8,12,6,18
Rasheed,male,AA_US,Hospitality,job31.txt,resume23.txt,8,12,15,20
Rasheed,male,AA_US,Hospitality,job31.txt,resume31.txt,20,22,8,18
Rasheed,male,AA_US,Hospitality,job31.txt,resume32.txt,10,14,2,16
Rasheed,male,AA_US,Hospitality,job31.txt,resume33.txt,18,20,8,20
Rasheed,male,AA_US,Hospitality,job32.txt,resume11.txt,8,10,5,20
Rasheed,male,AA_US,Hospitality,job32.txt,resume12.txt,10,14,4,12
Rasheed,male,AA_US,Hospitality,job32.txt,resume13.txt,8,14,6,21
Rasheed,male,AA_US,Hospitality,job32.txt,resume21.txt,20,20,23,23
Rasheed,male,AA_US,Hospitality,job32.txt,resume22.txt,14,16,6,17
Rasheed,male,AA_US,Hospitality,job32.txt,resume23.txt,10,18,14,22
Rasheed,male,AA_US,Hospitality,job32.txt,resume31.txt,18,20,5,20
Rasheed,male,AA_US,Hospitality,job32.txt,resume32.txt,10,12,3,15
Rasheed,male,AA_US,Hospitality,job32.txt,resume33.txt,12,18,6,20
Rasheed,male,AA_US,Hospitality,job33.txt,resume11.txt,5,10,6,20
Rasheed,male,AA_US,Hospitality,job33.txt,resume12.txt,5,10,3,16
Rasheed,male,AA_US,Hospitality,job33.txt,resume13.txt,5,18,8,22
Rasheed,male,AA_US,Hospitality,job33.txt,resume21.txt,5,10,18,22
Rasheed,male,AA_US,Hospitality,job33.txt,resume22.txt,5,10,8,18
Rasheed,male,AA_US,Hospitality,job33.txt,resume23.txt,5,12,18,22
Rasheed,male,AA_US,Hospitality,job33.txt,resume31.txt,23,24,10,21
Rasheed,male,AA_US,Hospitality,job33.txt,resume32.txt,18,20,5,20
Rasheed,male,AA_US,Hospitality,job33.txt,resume33.txt,23,22,10,22
Tremayne,male,AA_US,Admin,job11.txt,resume11.txt,10,14,6,20
Tremayne,male,AA_US,Admin,job11.txt,resume12.txt,8,10,3,12
Tremayne,male,AA_US,Admin,job11.txt,resume13.txt,8,14,6,20
Tremayne,male,AA_US,Admin,job11.txt,resume21.txt,5,10,18,20
Tremayne,male,AA_US,Admin,job11.txt,resume22.txt,3,6,4,14
Tremayne,male,AA_US,Admin,job11.txt,resume23.txt,5,10,14,20
Tremayne,male,AA_US,Admin,job11.txt,resume31.txt,3,5,4,18
Tremayne,male,AA_US,Admin,job11.txt,resume32.txt,2,3,2,18
Tremayne,male,AA_US,Admin,job11.txt,resume33.txt,3,5,4,18
Tremayne,male,AA_US,Admin,job12.txt,resume11.txt,22,23,10,23
Tremayne,male,AA_US,Admin,job12.txt,resume12.txt,18,19,6,17
Tremayne,male,AA_US,Admin,job12.txt,resume13.txt,22,23,10,22
Tremayne,male,AA_US,Admin,job12.txt,resume21.txt,10,18,22,22
Tremayne,male,AA_US,Admin,job12.txt,resume22.txt,8,10,6,18
Tremayne,male,AA_US,Admin,job12.txt,resume23.txt,15,18,17,21
Tremayne,male,AA_US,Admin,job12.txt,resume31.txt,5,12,6,18
Tremayne,male,AA_US,Admin,job12.txt,resume32.txt,5,8,3,14
Tremayne,male,AA_US,Admin,job12.txt,resume33.txt,5,10,6,17
Tremayne,male,AA_US,Admin,job13.txt,resume11.txt,16,18,6,21
Tremayne,male,AA_US,Admin,job13.txt,resume12.txt,10,11,3,13
Tremayne,male,AA_US,Admin,job13.txt,resume13.txt,15,18,6,22
Tremayne,male,AA_US,Admin,job13.txt,resume21.txt,18,17,20,21
Tremayne,male,AA_US,Admin,job13.txt,resume22.txt,10,12,5,14
Tremayne,male,AA_US,Admin,job13.txt,resume23.txt,12,15,10,20
Tremayne,male,AA_US,Admin,job13.txt,resume31.txt,5,8,3,18
Tremayne,male,AA_US,Admin,job13.txt,resume32.txt,2,5,3,15
Tremayne,male,AA_US,Admin,job13.txt,resume33.txt,3,5,4,18
Tremayne,male,AA_US,Call Centre,job21.txt,resume11.txt,10,14,6,20
Tremayne,male,AA_US,Call Centre,job21.txt,resume12.txt,8,10,3,10
Tremayne,male,AA_US,Call Centre,job21.txt,resume13.txt,10,14,6,20
Tremayne,male,AA_US,Call Centre,job21.txt,resume21.txt,20,18,20,22
Tremayne,male,AA_US,Call Centre,job21.txt,resume22.txt,14,16,8,18
Tremayne,male,AA_US,Call Centre,job21.txt,resume23.txt,18,19,16,22
Tremayne,male,AA_US,Call Centre,job21.txt,resume31.txt,8,12,4,18
Tremayne,male,AA_US,Call Centre,job21.txt,resume32.txt,2,5,1,10
Tremayne,male,AA_US,Call Centre,job21.txt,resume33.txt,5,8,4,18
Tremayne,male,AA_US,Call Centre,job22.txt,resume11.txt,10,14,4,20
Tremayne,male,AA_US,Call Centre,job22.txt,resume12.txt,5,8,2,10
Tremayne,male,AA_US,Call Centre,job22.txt,resume13.txt,10,14,6,21
Tremayne,male,AA_US,Call Centre,job22.txt,resume21.txt,18,16,20,22
Tremayne,male,AA_US,Call Centre,job22.txt,resume22.txt,10,11,5,15
Tremayne,male,AA_US,Call Centre,job22.txt,resume23.txt,15,18,10,20
Tremayne,male,AA_US,Call Centre,job22.txt,resume31.txt,5,10,2,18
Tremayne,male,AA_US,Call Centre,job22.txt,resume32.txt,2,5,0,10
Tremayne,male,AA_US,Call Centre,job22.txt,resume33.txt,6,10,3,18
Tremayne,male,AA_US,Call Centre,job23.txt,resume11.txt,16,18,6,21
Tremayne,male,AA_US,Call Centre,job23.txt,resume12.txt,8,10,3,10
Tremayne,male,AA_US,Call Centre,job23.txt,resume13.txt,18,19,6,22
Tremayne,male,AA_US,Call Centre,job23.txt,resume21.txt,24,23,22,22
Tremayne,male,AA_US,Call Centre,job23.txt,resume22.txt,12,16,6,18
Tremayne,male,AA_US,Call Centre,job23.txt,resume23.txt,23,23,18,22
Tremayne,male,AA_US,Call Centre,job23.txt,resume31.txt,10,15,5,18
Tremayne,male,AA_US,Call Centre,job23.txt,resume32.txt,3,5,2,8
Tremayne,male,AA_US,Call Centre,job23.txt,resume33.txt,5,10,4,18
Tremayne,male,AA_US,Hospitality,job31.txt,resume11.txt,5,10,6,22
Tremayne,male,AA_US,Hospitality,job31.txt,resume12.txt,8,10,3,12
Tremayne,male,AA_US,Hospitality,job31.txt,resume13.txt,10,14,6,21
Tremayne,male,AA_US,Hospitality,job31.txt,resume21.txt,10,14,20,22
Tremayne,male,AA_US,Hospitality,job31.txt,resume22.txt,10,12,6,18
Tremayne,male,AA_US,Hospitality,job31.txt,resume23.txt,10,15,14,20
Tremayne,male,AA_US,Hospitality,job31.txt,resume31.txt,18,20,6,20
Tremayne,male,AA_US,Hospitality,job31.txt,resume32.txt,15,18,5,18
Tremayne,male,AA_US,Hospitality,job31.txt,resume33.txt,18,20,8,20
Tremayne,male,AA_US,Hospitality,job32.txt,resume11.txt,10,12,6,21
Tremayne,male,AA_US,Hospitality,job32.txt,resume12.txt,15,18,5,14
Tremayne,male,AA_US,Hospitality,job32.txt,resume13.txt,8,10,5,21
Tremayne,male,AA_US,Hospitality,job32.txt,resume21.txt,10,15,20,22
Tremayne,male,AA_US,Hospitality,job32.txt,resume22.txt,14,15,6,18
Tremayne,male,AA_US,Hospitality,job32.txt,resume23.txt,14,18,16,20
Tremayne,male,AA_US,Hospitality,job32.txt,resume31.txt,18,20,5,18
Tremayne,male,AA_US,Hospitality,job32.txt,resume32.txt,10,12,3,15
Tremayne,male,AA_US,Hospitality,job32.txt,resume33.txt,18,20,8,19
Tremayne,male,AA_US,Hospitality,job33.txt,resume11.txt,5,10,6,20
Tremayne,male,AA_US,Hospitality,job33.txt,resume12.txt,10,14,6,18
Tremayne,male,AA_US,Hospitality,job33.txt,resume13.txt,5,15,6,22
Tremayne,male,AA_US,Hospitality,job33.txt,resume21.txt,5,10,18,22
Tremayne,male,AA_US,Hospitality,job33.txt,resume22.txt,5,10,8,18
Tremayne,male,AA_US,Hospitality,job33.txt,resume23.txt,5,10,18,20
Tremayne,male,AA_US,Hospitality,job33.txt,resume31.txt,23,24,10,20
Tremayne,male,AA_US,Hospitality,job33.txt,resume32.txt,20,22,8,20
Tremayne,male,AA_US,Hospitality,job33.txt,resume33.txt,22,23,8,20
Kareem,male,AA_US,Admin,job11.txt,resume11.txt,10,14,6,20
Kareem,male,AA_US,Admin,job11.txt,resume12.txt,5,8,2,10
Kareem,male,AA_US,Admin,job11.txt,resume13.txt,10,15,5,22
Kareem,male,AA_US,Admin,job11.txt,resume21.txt,5,10,18,20
Kareem,male,AA_US,Admin,job11.txt,resume22.txt,2,6,3,14
Kareem,male,AA_US,Admin,job11.txt,resume23.txt,5,10,10,20
Kareem,male,AA_US,Admin,job11.txt,resume31.txt,2,5,3,18
Kareem,male,AA_US,Admin,job11.txt,resume32.txt,0,2,0,15
Kareem,male,AA_US,Admin,job11.txt,resume33.txt,2,5,5,16
Kareem,male,AA_US,Admin,job12.txt,resume11.txt,22,23,10,22
Kareem,male,AA_US,Admin,job12.txt,resume12.txt,18,20,6,14
Kareem,male,AA_US,Admin,job12.txt,resume13.txt,22,23,10,22
Kareem,male,AA_US,Admin,job12.txt,resume21.txt,7,10,20,20
Kareem,male,AA_US,Admin,job12.txt,resume22.txt,10,14,6,17
Kareem,male,AA_US,Admin,job12.txt,resume23.txt,10,14,16,22
Kareem,male,AA_US,Admin,job12.txt,resume31.txt,5,10,5,18
Kareem,male,AA_US,Admin,job12.txt,resume32.txt,2,5,3,10
Kareem,male,AA_US,Admin,job12.txt,resume33.txt,5,10,6,18
Kareem,male,AA_US,Admin,job13.txt,resume11.txt,16,18,6,21
Kareem,male,AA_US,Admin,job13.txt,resume12.txt,5,8,2,12
Kareem,male,AA_US,Admin,job13.txt,resume13.txt,18,19,6,21
Kareem,male,AA_US,Admin,job13.txt,resume21.txt,18,19,20,22
Kareem,male,AA_US,Admin,job13.txt,resume22.txt,10,12,5,18
Kareem,male,AA_US,Admin,job13.txt,resume23.txt,15,17,14,20
Kareem,male,AA_US,Admin,job13.txt,resume31.txt,5,8,3,18
Kareem,male,AA_US,Admin,job13.txt,resume32.txt,2,3,1,14
Kareem,male,AA_US,Admin,job13.txt,resume33.txt,3,5,4,18
Kareem,male,AA_US,Call Centre,job21.txt,resume11.txt,12,14,6,20
Kareem,male,AA_US,Call Centre,job21.txt,resume12.txt,6,8,3,10
Kareem,male,AA_US,Call Centre,job21.txt,resume13.txt,12,16,6,22
Kareem,male,AA_US,Call Centre,job21.txt,resume21.txt,20,21,22,22
Kareem,male,AA_US,Call Centre,job21.txt,resume22.txt,13,14,6,18
Kareem,male,AA_US,Call Centre,job21.txt,resume23.txt,18,19,16,22
Kareem,male,AA_US,Call Centre,job21.txt,resume31.txt,5,12,3,18
Kareem,male,AA_US,Call Centre,job21.txt,resume32.txt,3,6,1,10
Kareem,male,AA_US,Call Centre,job21.txt,resume33.txt,5,8,4,18
Kareem,male,AA_US,Call Centre,job22.txt,resume11.txt,10,14,5,18
Kareem,male,AA_US,Call Centre,job22.txt,resume12.txt,5,8,2,10
Kareem,male,AA_US,Call Centre,job22.txt,resume13.txt,13,16,6,20
Kareem,male,AA_US,Call Centre,job22.txt,resume21.txt,15,18,19,20
Kareem,male,AA_US,Call Centre,job22.txt,resume22.txt,10,11,4,16
Kareem,male,AA_US,Call Centre,job22.txt,resume23.txt,12,14,10,20
Kareem,male,AA_US,Call Centre,job22.txt,resume31.txt,5,10,3,18
Kareem,male,AA_US,Call Centre,job22.txt,resume32.txt,2,5,0,10
Kareem,male,AA_US,Call Centre,job22.txt,resume33.txt,5,10,4,18
Kareem,male,AA_US,Call Centre,job23.txt,resume11.txt,18,19,8,21
Kareem,male,AA_US,Call Centre,job23.txt,resume12.txt,10,12,3,10
Kareem,male,AA_US,Call Centre,job23.txt,resume13.txt,14,18,6,21
Kareem,male,AA_US,Call Centre,job23.txt,resume21.txt,23,23,22,22
Kareem,male,AA_US,Call Centre,job23.txt,resume22.txt,14,16,8,18
Kareem,male,AA_US,Call Centre,job23.txt,resume23.txt,22,23,17,22
Kareem,male,AA_US,Call Centre,job23.txt,resume31.txt,10,14,3,18
Kareem,male,AA_US,Call Centre,job23.txt,resume32.txt,2,5,1,10
Kareem,male,AA_US,Call Centre,job23.txt,resume33.txt,5,10,6,18
Kareem,male,AA_US,Hospitality,job31.txt,resume11.txt,5,10,6,20
Kareem,male,AA_US,Hospitality,job31.txt,resume12.txt,5,8,3,12
Kareem,male,AA_US,Hospitality,job31.txt,resume13.txt,5,12,6,20
Kareem,male,AA_US,Hospitality,job31.txt,resume21.txt,8,14,18,22
Kareem,male,AA_US,Hospitality,job31.txt,resume22.txt,8,10,5,18
Kareem,male,AA_US,Hospitality,job31.txt,resume23.txt,10,15,16,22
Kareem,male,AA_US,Hospitality,job31.txt,resume31.txt,18,20,5,20
Kareem,male,AA_US,Hospitality,job31.txt,resume32.txt,15,18,5,18
Kareem,male,AA_US,Hospitality,job31.txt,resume33.txt,18,20,10,20
Kareem,male,AA_US,Hospitality,job32.txt,resume11.txt,5,10,6,21
Kareem,male,AA_US,Hospitality,job32.txt,resume12.txt,10,15,4,12
Kareem,male,AA_US,Hospitality,job32.txt,resume13.txt,8,14,6,20
Kareem,male,AA_US,Hospitality,job32.txt,resume21.txt,15,18,20,22
Kareem,male,AA_US,Hospitality,job32.txt,resume22.txt,13,15,6,18
Kareem,male,AA_US,Hospitality,job32.txt,resume23.txt,10,15,14,21
Kareem,male,AA_US,Hospitality,job32.txt,resume31.txt,18,20,5,20
Kareem,male,AA_US,Hospitality,job32.txt,resume32.txt,10,15,2,18
Kareem,male,AA_US,Hospitality,job32.txt,resume33.txt,15,18,5,19
Kareem,male,AA_US,Hospitality,job33.txt,resume11.txt,5,10,6,22
Kareem,male,AA_US,Hospitality,job33.txt,resume12.txt,5,10,3,14
Kareem,male,AA_US,Hospitality,job33.txt,resume13.txt,5,18,8,22
Kareem,male,AA_US,Hospitality,job33.txt,resume21.txt,5,10,18,22
Kareem,male,AA_US,Hospitality,job33.txt,resume22.txt,5,10,6,18
Kareem,male,AA_US,Hospitality,job33.txt,resume23.txt,5,12,15,20
Kareem,male,AA_US,Hospitality,job33.txt,resume31.txt,22,24,10,20
Kareem,male,AA_US,Hospitality,job33.txt,resume32.txt,18,20,6,20
Kareem,male,AA_US,Hospitality,job33.txt,resume33.txt,23,24,12,22
Darnell,male,AA_US,Admin,job11.txt,resume11.txt,8,12,5,20
Darnell,male,AA_US,Admin,job11.txt,resume12.txt,8,10,3,10
Darnell,male,AA_US,Admin,job11.txt,resume13.txt,12,15,5,20
Darnell,male,AA_US,Admin,job11.txt,resume21.txt,5,10,18,20
Darnell,male,AA_US,Admin,job11.txt,resume22.txt,5,8,6,18
Darnell,male,AA_US,Admin,job11.txt,resume23.txt,5,10,12,20
Darnell,male,AA_US,Admin,job11.txt,resume31.txt,3,6,2,15
Darnell,male,AA_US,Admin,job11.txt,resume32.txt,0,2,1,15
Darnell,male,AA_US,Admin,job11.txt,resume33.txt,2,6,3,18
Darnell,male,AA_US,Admin,job12.txt,resume11.txt,23,22,10,22
Darnell,male,AA_US,Admin,job12.txt,resume12.txt,18,20,6,14
Darnell,male,AA_US,Admin,job12.txt,resume13.txt,21,22,10,22
Darnell,male,AA_US,Admin,job12.txt,resume21.txt,10,14,20,20
Darnell,male,AA_US,Admin,job12.txt,resume22.txt,10,14,8,18
Darnell,male,AA_US,Admin,job12.txt,resume23.txt,10,18,18,22
Darnell,male,AA_US,Admin,job12.txt,resume31.txt,5,10,5,18
Darnell,male,AA_US,Admin,job12.txt,resume32.txt,2,5,3,12
Darnell,male,AA_US,Admin,job12.txt,resume33.txt,5,8,6,18
Darnell,male,AA_US,Admin,job13.txt,resume11.txt,15,18,6,20
Darnell,male,AA_US,Admin,job13.txt,resume12.txt,8,10,3,10
Darnell,male,AA_US,Admin,job13.txt,resume13.txt,15,18,6,21
Darnell,male,AA_US,Admin,job13.txt,resume21.txt,18,17,20,21
Darnell,male,AA_US,Admin,job13.txt,resume22.txt,8,10,4,18
Darnell,male,AA_US,Admin,job13.txt,resume23.txt,12,14,10,20
Darnell,male,AA_US,Admin,job13.txt,resume31.txt,3,5,2,15
Darnell,male,AA_US,Admin,job13.txt,resume32.txt,0,3,1,12
Darnell,male,AA_US,Admin,job13.txt,resume33.txt,0,3,4,18
Darnell,male,AA_US,Call Centre,job21.txt,resume11.txt,10,13,5,20
Darnell,male,AA_US,Call Centre,job21.txt,resume12.txt,5,10,3,10
Darnell,male,AA_US,Call Centre,job21.txt,resume13.txt,12,15,6,22
Darnell,male,AA_US,Call Centre,job21.txt,resume21.txt,18,19,20,22
Darnell,male,AA_US,Call Centre,job21.txt,resume22.txt,14,16,6,18
Darnell,male,AA_US,Call Centre,job21.txt,resume23.txt,18,19,16,22
Darnell,male,AA_US,Call Centre,job21.txt,resume31.txt,5,12,3,18
Darnell,male,AA_US,Call Centre,job21.txt,resume32.txt,3,6,1,15
Darnell,male,AA_US,Call Centre,job21.txt,resume33.txt,5,8,6,18
Darnell,male,AA_US,Call Centre,job22.txt,resume11.txt,10,14,4,20
Darnell,male,AA_US,Call Centre,job22.txt,resume12.txt,8,10,3,10
Darnell,male,AA_US,Call Centre,job22.txt,resume13.txt,10,14,4,20
Darnell,male,AA_US,Call Centre,job22.txt,resume21.txt,18,17,20,21
Darnell,male,AA_US,Call Centre,job22.txt,resume22.txt,10,11,4,16
Darnell,male,AA_US,Call Centre,job22.txt,resume23.txt,12,15,10,20
Darnell,male,AA_US,Call Centre,job22.txt,resume31.txt,8,11,3,18
Darnell,male,AA_US,Call Centre,job22.txt,resume32.txt,2,5,1,10
Darnell,male,AA_US,Call Centre,job22.txt,resume33.txt,5,8,4,18
Darnell,male,AA_US,Call Centre,job23.txt,resume11.txt,18,19,8,22
Darnell,male,AA_US,Call Centre,job23.txt,resume12.txt,8,10,2,10
Darnell,male,AA_US,Call Centre,job23.txt,resume13.txt,13,18,6,22
Darnell,male,AA_US,Call Centre,job23.txt,resume21.txt,24,24,22,22
Darnell,male,AA_US,Call Centre,job23.txt,resume22.txt,16,18,10,18
Darnell,male,AA_US,Call Centre,job23.txt,resume23.txt,22,23,18,23
Darnell,male,AA_US,Call Centre,job23.txt,resume31.txt,5,14,3,18
Darnell,male,AA_US,Call Centre,job23.txt,resume32.txt,2,6,1,14
Darnell,male,AA_US,Call Centre,job23.txt,resume33.txt,5,10,3,18
Darnell,male,AA_US,Hospitality,job31.txt,resume11.txt,5,10,3,20
Darnell,male,AA_US,Hospitality,job31.txt,resume12.txt,10,15,5,14
Darnell,male,AA_US,Hospitality,job31.txt,resume13.txt,5,10,6,20
Darnell,male,AA_US,Hospitality,job31.txt,resume21.txt,5,10,20,22
Darnell,male,AA_US,Hospitality,job31.txt,resume22.txt,8,12,6,15
Darnell,male,AA_US,Hospitality,job31.txt,resume23.txt,8,14,13,21
Darnell,male,AA_US,Hospitality,job31.txt,resume31.txt,18,20,6,20
Darnell,male,AA_US,Hospitality,job31.txt,resume32.txt,10,15,5,18
Darnell,male,AA_US,Hospitality,job31.txt,resume33.txt,18,20,8,20
Darnell,male,AA_US,Hospitality,job32.txt,resume11.txt,10,15,8,22
Darnell,male,AA_US,Hospitality,job32.txt,resume12.txt,10,15,3,15
Darnell,male,AA_US,Hospitality,job32.txt,resume13.txt,8,14,6,22
Darnell,male,AA_US,Hospitality,job32.txt,resume21.txt,12,18,20,22
Darnell,male,AA_US,Hospitality,job32.txt,resume22.txt,14,17,6,18
Darnell,male,AA_US,Hospitality,job32.txt,resume23.txt,12,18,15,22
Darnell,male,AA_US,Hospitality,job32.txt,resume31.txt,18,20,5,18
Darnell,male,AA_US,Hospitality,job32.txt,resume32.txt,10,15,2,18
Darnell,male,AA_US,Hospitality,job32.txt,resume33.txt,16,18,6,20
Darnell,male,AA_US,Hospitality,job33.txt,resume11.txt,5,10,8,23
Darnell,male,AA_US,Hospitality,job33.txt,resume12.txt,8,10,5,14
Darnell,male,AA_US,Hospitality,job33.txt,resume13.txt,5,15,10,22
Darnell,male,AA_US,Hospitality,job33.txt,resume21.txt,5,10,18,22
Darnell,male,AA_US,Hospitality,job33.txt,resume22.txt,5,12,6,18
Darnell,male,AA_US,Hospitality,job33.txt,resume23.txt,3,10,12,20
Darnell,male,AA_US,Hospitality,job33.txt,resume31.txt,23,24,10,21
Darnell,male,AA_US,Hospitality,job33.txt,resume32.txt,20,22,8,20
Darnell,male,AA_US,Hospitality,job33.txt,resume33.txt,20,23,10,22
Tyrone,male,AA_US,Admin,job11.txt,resume11.txt,8,14,6,22
Tyrone,male,AA_US,Admin,job11.txt,resume12.txt,5,10,2,10
Tyrone,male,AA_US,Admin,job11.txt,resume13.txt,10,14,6,20
Tyrone,male,AA_US,Admin,job11.txt,resume21.txt,5,10,18,20
Tyrone,male,AA_US,Admin,job11.txt,resume22.txt,5,8,6,18
Tyrone,male,AA_US,Admin,job11.txt,resume23.txt,5,10,12,20
Tyrone,male,AA_US,Admin,job11.txt,resume31.txt,2,5,3,15
Tyrone,male,AA_US,Admin,job11.txt,resume32.txt,0,5,2,15
Tyrone,male,AA_US,Admin,job11.txt,resume33.txt,2,5,3,15
