name,gender,race,job industry,resume industry,resume industry match,job_file,resume_file,Experience,Skills,Achievements,Resume,Total
Laurie,female,White_US,Hospitality,Hospitality,True,job33.txt,resume32.txt,15,20,10,20,65
Laurie,female,White_US,Hospitality,Hospitality,True,job33.txt,resume33.txt,20,23,18,22,83
Carrie,female,White_US,Admin,Admin,True,job11.txt,resume11.txt,18,20,16,22,76
Carrie,female,White_US,Admin,Admin,True,job11.txt,resume12.txt,12,15,6,13,46
Carrie,female,White_US,Admin,Call Centre,False,job11.txt,resume21.txt,13,18,15,20,66
Carrie,female,White_US,Admin,Call Centre,False,job11.txt,resume22.txt,15,16,12,18,61
Carrie,female,White_US,Admin,Call Centre,False,job11.txt,resume23.txt,22,18,14,21,75
Carrie,female,White_US,Admin,Hospitality,False,job11.txt,resume31.txt,12,7,5,15,39
Carrie,female,White_US,Admin,Hospitality,False,job11.txt,resume32.txt,3,5,1,4,13
Carrie,female,White_US,Admin,Hospitality,False,job11.txt,resume33.txt,16,10,8,20,54
Carrie,female,White_US,Admin,Admin,True,job12.txt,resume11.txt,12,20,15,22,69
Carrie,female,White_US,Admin,Admin,True,job12.txt,resume12.txt,15,20,10,20,65
Carrie,female,White_US,Admin,Admin,True,job12.txt,resume13.txt,7,20,15,23,65
Carrie,female,White_US,Admin,Call Centre,False,job12.txt,resume21.txt,18,21,17,23,79
Carrie,female,White_US,Admin,Call Centre,False,job12.txt,resume22.txt,8,14,10,13,45
Carrie,female,White_US,Admin,Call Centre,False,job12.txt,resume23.txt,10,20,15,20,65
Carrie,female,White_US,Admin,Hospitality,False,job12.txt,resume31.txt,12,15,10,18,55
Carrie,female,White_US,Admin,Hospitality,False,job12.txt,resume32.txt,10,5,4,10,29
Carrie,female,White_US,Admin,Hospitality,False,job12.txt,resume33.txt,5,13,8,18,44
Carrie,female,White_US,Admin,Admin,True,job13.txt,resume11.txt,18,20,15,22,75
Carrie,female,White_US,Admin,Admin,True,job13.txt,resume12.txt,13,16,8,14,51
Carrie,female,White_US,Admin,Admin,True,job13.txt,resume13.txt,23,22,18,20,83
Carrie,female,White_US,Admin,Call Centre,False,job13.txt,resume21.txt,22,23,20,24,89
Carrie,female,White_US,Admin,Call Centre,False,job13.txt,resume22.txt,12,18,15,20,65
Carrie,female,White_US,Admin,Call Centre,False,job13.txt,resume23.txt,17,21,15,23,76
Carrie,female,White_US,Admin,Hospitality,False,job13.txt,resume31.txt,14,18,12,21,65
Carrie,female,White_US,Admin,Hospitality,False,job13.txt,resume32.txt,21,15,12,16,64
Carrie,female,White_US,Admin,Hospitality,False,job13.txt,resume33.txt,18,15,10,22,65
Carrie,female,White_US,Call Centre,Admin,False,job21.txt,resume11.txt,20,15,10,20,65
Carrie,female,White_US,Call Centre,Admin,False,job21.txt,resume12.txt,18,20,12,17,67
Carrie,female,White_US,Call Centre,Admin,False,job21.txt,resume13.txt,15,20,12,18,65
Carrie,female,White_US,Call Centre,Call Centre,True,job21.txt,resume21.txt,15,20,20,23,78
Carrie,female,White_US,Call Centre,Call Centre,True,job21.txt,resume22.txt,18,20,15,22,75
Carrie,female,White_US,Call Centre,Call Centre,True,job21.txt,resume23.txt,20,22,18,23,83
Carrie,female,White_US,Call Centre,Hospitality,False,job21.txt,resume32.txt,14,16,10,16,56
Carrie,female,White_US,Call Centre,Hospitality,False,job21.txt,resume33.txt,8,18,10,20,56
Carrie,female,White_US,Call Centre,Admin,False,job22.txt,resume11.txt,15,20,12,18,65
Carrie,female,White_US,Call Centre,Admin,False,job22.txt,resume12.txt,5,15,10,20,50
Carrie,female,White_US,Call Centre,Admin,False,job22.txt,resume13.txt,17,20,14,22,73
Carrie,female,White_US,Call Centre,Call Centre,True,job22.txt,resume21.txt,22,23,20,24,89
Carrie,female,White_US,Call Centre,Call Centre,True,job22.txt,resume22.txt,19,20,16,21,76
Carrie,female,White_US,Call Centre,Call Centre,True,job22.txt,resume23.txt,15,20,12,18,65
Carrie,female,White_US,Call Centre,Hospitality,False,job22.txt,resume32.txt,23,18,12,20,73
Carrie,female,White_US,Call Centre,Admin,False,job23.txt,resume11.txt,17,21,14,23,75
Carrie,female,White_US,Call Centre,Admin,False,job23.txt,resume12.txt,12,18,10,16,56
Carrie,female,White_US,Call Centre,Admin,False,job23.txt,resume13.txt,15,18,10,20,63
Carrie,female,White_US,Call Centre,Call Centre,True,job23.txt,resume21.txt,19,23,21,24,87
Carrie,female,White_US,Call Centre,Call Centre,True,job23.txt,resume22.txt,15,20,18,22,75
Carrie,female,White_US,Call Centre,Call Centre,True,job23.txt,resume23.txt,21,23,18,22,84
Carrie,female,White_US,Call Centre,Hospitality,False,job23.txt,resume31.txt,16,20,12,18,66
Carrie,female,White_US,Call Centre,Hospitality,False,job23.txt,resume32.txt,8,12,4,14,38
Carrie,female,White_US,Call Centre,Hospitality,False,job23.txt,resume33.txt,19,22,15,23,79
Carrie,female,White_US,Hospitality,Admin,False,job31.txt,resume11.txt,5,15,10,20,50
Carrie,female,White_US,Hospitality,Admin,False,job31.txt,resume12.txt,12,17,8,15,52
Carrie,female,White_US,Hospitality,Admin,False,job31.txt,resume13.txt,15,20,10,20,65
Carrie,female,White_US,Hospitality,Call Centre,False,job31.txt,resume21.txt,20,23,18,22,83
Carrie,female,White_US,Hospitality,Call Centre,False,job31.txt,resume22.txt,15,18,13,20,66
Carrie,female,White_US,Hospitality,Call Centre,False,job31.txt,resume23.txt,15,20,10,20,65
Carrie,female,White_US,Hospitality,Hospitality,True,job31.txt,resume31.txt,20,22,18,24,84
Carrie,female,White_US,Hospitality,Hospitality,True,job31.txt,resume32.txt,18,20,14,22,74
Carrie,female,White_US,Hospitality,Hospitality,True,job31.txt,resume33.txt,20,22,18,23,83
Carrie,female,White_US,Hospitality,Admin,False,job32.txt,resume11.txt,15,20,10,18,63
Carrie,female,White_US,Hospitality,Admin,False,job32.txt,resume12.txt,15,20,10,18,63
Carrie,female,White_US,Hospitality,Admin,False,job32.txt,resume13.txt,15,18,12,20,65
Carrie,female,White_US,Hospitality,Call Centre,False,job32.txt,resume21.txt,20,23,22,24,89
Carrie,female,White_US,Hospitality,Call Centre,False,job32.txt,resume22.txt,15,20,12,18,65
Carrie,female,White_US,Hospitality,Call Centre,False,job32.txt,resume23.txt,15,20,10,20,65
Carrie,female,White_US,Hospitality,Hospitality,True,job32.txt,resume31.txt,15,20,12,18,65
Carrie,female,White_US,Hospitality,Hospitality,True,job32.txt,resume32.txt,15,20,10,20,65
Carrie,female,White_US,Hospitality,Hospitality,True,job32.txt,resume33.txt,17,20,15,19,71
Carrie,female,White_US,Hospitality,Admin,False,job33.txt,resume11.txt,10,5,5,20,40
Carrie,female,White_US,Hospitality,Admin,False,job33.txt,resume12.txt,8,12,6,9,35
Carrie,female,White_US,Hospitality,Admin,False,job33.txt,resume13.txt,20,15,10,18,63
Carrie,female,White_US,Hospitality,Call Centre,False,job33.txt,resume21.txt,12,20,18,23,73
Carrie,female,White_US,Hospitality,Call Centre,False,job33.txt,resume22.txt,13,18,14,21,66
Carrie,female,White_US,Hospitality,Call Centre,False,job33.txt,resume23.txt,7,18,12,20,57
Carrie,female,White_US,Hospitality,Hospitality,True,job33.txt,resume31.txt,17,20,15,22,74
Carrie,female,White_US,Hospitality,Hospitality,True,job33.txt,resume32.txt,20,18,15,21,74
Carrie,female,White_US,Hospitality,Hospitality,True,job33.txt,resume33.txt,17,20,15,21,73
Kristen,female,White_US,Admin,Admin,True,job11.txt,resume11.txt,20,18,15,20,73
Kristen,female,White_US,Admin,Admin,True,job11.txt,resume12.txt,15,18,10,18,61
Kristen,female,White_US,Admin,Admin,True,job11.txt,resume13.txt,20,18,15,20,73
Kristen,female,White_US,Admin,Call Centre,False,job11.txt,resume21.txt,18,20,15,23,76
Kristen,female,White_US,Admin,Call Centre,False,job11.txt,resume22.txt,15,8,8,15,46
Kristen,female,White_US,Admin,Call Centre,False,job11.txt,resume23.txt,15,18,12,20,65
Kristen,female,White_US,Admin,Hospitality,False,job11.txt,resume31.txt,10,15,5,20,50
Kristen,female,White_US,Admin,Hospitality,False,job11.txt,resume32.txt,7,5,3,8,23
Kristen,female,White_US,Admin,Hospitality,False,job11.txt,resume33.txt,18,12,7,20,57
Kristen,female,White_US,Admin,Admin,True,job12.txt,resume11.txt,20,23,18,22,83
Kristen,female,White_US,Admin,Admin,True,job12.txt,resume12.txt,19,21,15,22,77
Kristen,female,White_US,Admin,Admin,True,job12.txt,resume13.txt,7,20,14,23,64
Kristen,female,White_US,Admin,Call Centre,False,job12.txt,resume21.txt,20,22,18,24,84
Kristen,female,White_US,Admin,Call Centre,False,job12.txt,resume22.txt,5,15,10,20,50
Kristen,female,White_US,Admin,Call Centre,False,job12.txt,resume23.txt,11,20,15,19,65
Kristen,female,White_US,Admin,Hospitality,False,job12.txt,resume31.txt,12,16,8,20,56
Kristen,female,White_US,Admin,Hospitality,False,job12.txt,resume32.txt,12,6,5,14,37
Kristen,female,White_US,Admin,Hospitality,False,job12.txt,resume33.txt,17,12,8,15,52
Kristen,female,White_US,Admin,Admin,True,job13.txt,resume11.txt,20,22,18,23,83
Kristen,female,White_US,Admin,Admin,True,job13.txt,resume12.txt,18,20,10,16,64
Kristen,female,White_US,Admin,Admin,True,job13.txt,resume13.txt,19,22,15,23,79
Kristen,female,White_US,Admin,Call Centre,False,job13.txt,resume21.txt,19,23,21,24,87
Kristen,female,White_US,Admin,Call Centre,False,job13.txt,resume22.txt,18,20,16,21,75
Kristen,female,White_US,Admin,Call Centre,False,job13.txt,resume23.txt,20,22,18,23,83
Kristen,female,White_US,Admin,Hospitality,False,job13.txt,resume31.txt,15,18,12,21,66
Kristen,female,White_US,Admin,Hospitality,False,job13.txt,resume32.txt,8,6,4,5,23
Kristen,female,White_US,Admin,Hospitality,False,job13.txt,resume33.txt,17,20,14,23,74
Kristen,female,White_US,Call Centre,Admin,False,job21.txt,resume11.txt,18,20,15,22,75
Kristen,female,White_US,Call Centre,Admin,False,job21.txt,resume13.txt,17,21,14,23,75
Kristen,female,White_US,Call Centre,Call Centre,True,job21.txt,resume21.txt,15,20,18,22,75
Kristen,female,White_US,Call Centre,Call Centre,True,job21.txt,resume22.txt,14,20,16,22,72
Kristen,female,White_US,Call Centre,Call Centre,True,job21.txt,resume23.txt,20,18,15,20,73
Kristen,female,White_US,Call Centre,Hospitality,False,job21.txt,resume31.txt,19,22,15,20,76
Kristen,female,White_US,Call Centre,Hospitality,False,job21.txt,resume32.txt,17,14,9,17,57
Kristen,female,White_US,Call Centre,Hospitality,False,job21.txt,resume33.txt,18,20,15,22,75
Kristen,female,White_US,Call Centre,Admin,False,job22.txt,resume11.txt,15,20,12,18,65
Kristen,female,White_US,Call Centre,Admin,False,job22.txt,resume12.txt,11,15,8,14,48
Kristen,female,White_US,Call Centre,Admin,False,job22.txt,resume13.txt,18,20,16,22,76
Kristen,female,White_US,Call Centre,Call Centre,True,job22.txt,resume22.txt,17,21,14,20,72
Kristen,female,White_US,Call Centre,Call Centre,True,job22.txt,resume23.txt,22,20,18,23,83
Kristen,female,White_US,Call Centre,Hospitality,False,job22.txt,resume31.txt,19,22,16,20,77
Kristen,female,White_US,Call Centre,Hospitality,False,job22.txt,resume32.txt,22,18,12,20,72
Kristen,female,White_US,Call Centre,Hospitality,False,job22.txt,resume33.txt,20,18,15,22,75
Kristen,female,White_US,Call Centre,Admin,False,job23.txt,resume11.txt,21,22,17,23,83
Kristen,female,White_US,Call Centre,Admin,False,job23.txt,resume12.txt,13,18,10,16,57
Kristen,female,White_US,Call Centre,Admin,False,job23.txt,resume13.txt,22,20,18,21,81
Kristen,female,White_US,Call Centre,Call Centre,True,job23.txt,resume21.txt,21,23,19,24,87
Kristen,female,White_US,Call Centre,Call Centre,True,job23.txt,resume22.txt,18,22,16,20,76
Kristen,female,White_US,Call Centre,Call Centre,True,job23.txt,resume23.txt,22,20,18,21,81
Kristen,female,White_US,Call Centre,Hospitality,False,job23.txt,resume31.txt,19,22,18,21,80
Kristen,female,White_US,Call Centre,Hospitality,False,job23.txt,resume32.txt,12,10,8,16,46
Kristen,female,White_US,Call Centre,Hospitality,False,job23.txt,resume33.txt,17,21,14,20,72
Kristen,female,White_US,Hospitality,Admin,False,job31.txt,resume11.txt,20,15,12,18,65
Kristen,female,White_US,Hospitality,Admin,False,job31.txt,resume12.txt,12,17,7,19,55
Kristen,female,White_US,Hospitality,Admin,False,job31.txt,resume13.txt,18,20,15,22,75
Kristen,female,White_US,Hospitality,Call Centre,False,job31.txt,resume21.txt,20,23,18,22,83
Kristen,female,White_US,Hospitality,Call Centre,False,job31.txt,resume22.txt,18,20,15,21,74
Kristen,female,White_US,Hospitality,Call Centre,False,job31.txt,resume23.txt,15,20,12,18,65
Kristen,female,White_US,Hospitality,Hospitality,True,job31.txt,resume31.txt,20,23,18,24,85
Kristen,female,White_US,Hospitality,Hospitality,True,job31.txt,resume32.txt,17,20,14,21,72
Kristen,female,White_US,Hospitality,Hospitality,True,job31.txt,resume33.txt,20,22,16,23,81
Kristen,female,White_US,Hospitality,Admin,False,job32.txt,resume11.txt,15,18,12,20,65
Kristen,female,White_US,Hospitality,Admin,False,job32.txt,resume12.txt,18,20,14,21,73
Kristen,female,White_US,Hospitality,Admin,False,job32.txt,resume13.txt,16,18,14,20,68
Kristen,female,White_US,Hospitality,Call Centre,False,job32.txt,resume21.txt,10,20,15,20,65
Kristen,female,White_US,Hospitality,Call Centre,False,job32.txt,resume22.txt,4,20,10,15,49
Kristen,female,White_US,Hospitality,Call Centre,False,job32.txt,resume23.txt,18,20,16,22,76
Kristen,female,White_US,Hospitality,Hospitality,True,job32.txt,resume31.txt,18,20,15,22,75
Kristen,female,White_US,Hospitality,Hospitality,True,job32.txt,resume32.txt,17,19,14,20,70
Kristen,female,White_US,Hospitality,Admin,False,job33.txt,resume11.txt,14,9,6,20,49
Kristen,female,White_US,Hospitality,Admin,False,job33.txt,resume12.txt,14,18,12,16,60
Kristen,female,White_US,Hospitality,Admin,False,job33.txt,resume13.txt,13,17,10,20,60
Kristen,female,White_US,Hospitality,Call Centre,False,job33.txt,resume21.txt,17,22,20,23,82
Kristen,female,White_US,Hospitality,Call Centre,False,job33.txt,resume22.txt,15,18,12,20,65
Kristen,female,White_US,Hospitality,Call Centre,False,job33.txt,resume23.txt,18,20,15,22,75
Kristen,female,White_US,Hospitality,Hospitality,True,job33.txt,resume31.txt,7,20,15,22,64
Kristen,female,White_US,Hospitality,Hospitality,True,job33.txt,resume32.txt,17,20,15,21,73
Kristen,female,White_US,Hospitality,Hospitality,True,job33.txt,resume33.txt,20,23,18,22,83
Neil,male,White_US,Admin,Admin,True,job11.txt,resume11.txt,21,18,14,22,75
Neil,male,White_US,Admin,Admin,True,job11.txt,resume12.txt,10,12,8,14,44
Neil,male,White_US,Admin,Admin,True,job11.txt,resume13.txt,19,18,16,21,74
Neil,male,White_US,Admin,Call Centre,False,job11.txt,resume21.txt,15,20,18,22,75
Neil,male,White_US,Admin,Call Centre,False,job11.txt,resume22.txt,10,15,12,18,55
Neil,male,White_US,Admin,Call Centre,False,job11.txt,resume23.txt,18,14,8,20,60
Neil,male,White_US,Admin,Hospitality,False,job11.txt,resume31.txt,14,9,6,12,41
Neil,male,White_US,Admin,Hospitality,False,job11.txt,resume32.txt,18,10,7,12,47
Neil,male,White_US,Admin,Hospitality,False,job11.txt,resume33.txt,17,13,8,21,59
Neil,male,White_US,Admin,Admin,True,job12.txt,resume11.txt,19,23,21,22,85
Neil,male,White_US,Admin,Admin,True,job12.txt,resume12.txt,17,20,12,21,70
Neil,male,White_US,Admin,Admin,True,job12.txt,resume13.txt,17,21,19,20,77
Neil,male,White_US,Admin,Call Centre,False,job12.txt,resume21.txt,20,23,21,24,88
Neil,male,White_US,Admin,Call Centre,False,job12.txt,resume22.txt,10,15,12,19,56
Neil,male,White_US,Admin,Call Centre,False,job12.txt,resume23.txt,15,20,18,22,75
Neil,male,White_US,Admin,Hospitality,False,job12.txt,resume31.txt,10,15,8,12,45
Neil,male,White_US,Admin,Hospitality,False,job12.txt,resume32.txt,7,10,5,15,37
Neil,male,White_US,Admin,Hospitality,False,job12.txt,resume33.txt,10,15,8,20,53
Neil,male,White_US,Admin,Admin,True,job13.txt,resume11.txt,20,18,15,22,75
Neil,male,White_US,Admin,Admin,True,job13.txt,resume12.txt,15,18,10,12,55
Neil,male,White_US,Admin,Admin,True,job13.txt,resume13.txt,20,22,15,24,81
Neil,male,White_US,Admin,Call Centre,False,job13.txt,resume21.txt,18,23,21,22,84
Neil,male,White_US,Admin,Call Centre,False,job13.txt,resume22.txt,17,19,15,20,71
Neil,male,White_US,Admin,Call Centre,False,job13.txt,resume23.txt,21,23,18,22,84
Neil,male,White_US,Admin,Hospitality,False,job13.txt,resume31.txt,17,15,12,20,64
Neil,male,White_US,Admin,Hospitality,False,job13.txt,resume32.txt,16,10,4,12,42
Neil,male,White_US,Admin,Hospitality,False,job13.txt,resume33.txt,20,18,15,22,75
Neil,male,White_US,Call Centre,Admin,False,job21.txt,resume11.txt,10,15,8,20,53
Neil,male,White_US,Call Centre,Admin,False,job21.txt,resume12.txt,17,19,14,20,70
Neil,male,White_US,Call Centre,Admin,False,job21.txt,resume13.txt,17,20,13,22,72
Neil,male,White_US,Call Centre,Call Centre,True,job21.txt,resume21.txt,18,20,16,22,76
Neil,male,White_US,Call Centre,Call Centre,True,job21.txt,resume22.txt,20,18,15,23,76
Neil,male,White_US,Call Centre,Call Centre,True,job21.txt,resume23.txt,20,18,15,22,75
Neil,male,White_US,Call Centre,Hospitality,False,job21.txt,resume33.txt,16,18,14,22,70
Neil,male,White_US,Call Centre,Admin,False,job22.txt,resume11.txt,18,20,16,22,76
Neil,male,White_US,Call Centre,Admin,False,job22.txt,resume12.txt,15,18,12,20,65
Neil,male,White_US,Call Centre,Admin,False,job22.txt,resume13.txt,20,19,15,22,76
Neil,male,White_US,Call Centre,Call Centre,True,job22.txt,resume21.txt,20,22,18,24,84
Neil,male,White_US,Call Centre,Call Centre,True,job22.txt,resume22.txt,20,15,10,18,63
Neil,male,White_US,Call Centre,Call Centre,True,job22.txt,resume23.txt,17,21,15,20,73
Neil,male,White_US,Call Centre,Hospitality,False,job22.txt,resume31.txt,18,20,15,22,75
Neil,male,White_US,Call Centre,Hospitality,False,job22.txt,resume32.txt,18,14,11,20,63
Neil,male,White_US,Call Centre,Hospitality,False,job22.txt,resume33.txt,20,18,15,23,76
Neil,male,White_US,Call Centre,Admin,False,job23.txt,resume11.txt,20,18,16,19,73
Neil,male,White_US,Call Centre,Admin,False,job23.txt,resume12.txt,17,20,13,19,69
Neil,male,White_US,Call Centre,Admin,False,job23.txt,resume13.txt,20,18,15,22,75
Neil,male,White_US,Call Centre,Call Centre,True,job23.txt,resume21.txt,20,23,22,24,89
Neil,male,White_US,Call Centre,Call Centre,True,job23.txt,resume22.txt,20,18,15,22,75
Neil,male,White_US,Call Centre,Call Centre,True,job23.txt,resume23.txt,20,22,18,24,84
Neil,male,White_US,Call Centre,Hospitality,False,job23.txt,resume31.txt,12,15,10,18,55
Neil,male,White_US,Call Centre,Hospitality,False,job23.txt,resume32.txt,15,10,5,10,40
Neil,male,White_US,Call Centre,Hospitality,False,job23.txt,resume33.txt,15,20,18,22,75
Neil,male,White_US,Hospitality,Admin,False,job31.txt,resume11.txt,22,18,12,20,72
Neil,male,White_US,Hospitality,Admin,False,job31.txt,resume12.txt,12,15,8,20,55
Neil,male,White_US,Hospitality,Admin,False,job31.txt,resume13.txt,8,15,10,20,53
Neil,male,White_US,Hospitality,Call Centre,False,job31.txt,resume21.txt,20,23,18,22,83
Neil,male,White_US,Hospitality,Call Centre,False,job31.txt,resume22.txt,19,21,16,23,79
Neil,male,White_US,Hospitality,Call Centre,False,job31.txt,resume23.txt,20,20,15,22,77
Neil,male,White_US,Hospitality,Hospitality,True,job31.txt,resume31.txt,18,22,15,20,75
Neil,male,White_US,Hospitality,Hospitality,True,job31.txt,resume32.txt,20,18,15,23,76
Neil,male,White_US,Hospitality,Hospitality,True,job31.txt,resume33.txt,20,23,18,22,83
Neil,male,White_US,Hospitality,Admin,False,job32.txt,resume11.txt,20,15,10,20,65
Neil,male,White_US,Hospitality,Admin,False,job32.txt,resume12.txt,12,16,8,14,50
Neil,male,White_US,Hospitality,Admin,False,job32.txt,resume13.txt,20,18,15,20,73
Neil,male,White_US,Hospitality,Call Centre,False,job32.txt,resume21.txt,19,23,20,24,86
Neil,male,White_US,Hospitality,Call Centre,False,job32.txt,resume22.txt,18,20,14,22,74
Neil,male,White_US,Hospitality,Call Centre,False,job32.txt,resume23.txt,23,20,18,22,83
Neil,male,White_US,Hospitality,Hospitality,True,job32.txt,resume31.txt,15,20,12,18,65
Neil,male,White_US,Hospitality,Hospitality,True,job32.txt,resume32.txt,20,18,12,15,65
Neil,male,White_US,Hospitality,Hospitality,True,job32.txt,resume33.txt,18,22,16,20,76
Neil,male,White_US,Hospitality,Admin,False,job33.txt,resume11.txt,19,16,14,21,70
Neil,male,White_US,Hospitality,Admin,False,job33.txt,resume12.txt,6,15,8,20,49
Neil,male,White_US,Hospitality,Admin,False,job33.txt,resume13.txt,15,10,5,20,50
Neil,male,White_US,Hospitality,Call Centre,False,job33.txt,resume21.txt,10,20,15,22,67
Neil,male,White_US,Hospitality,Call Centre,False,job33.txt,resume22.txt,14,17,12,19,62
Neil,male,White_US,Hospitality,Call Centre,False,job33.txt,resume23.txt,18,20,15,22,75
Neil,male,White_US,Hospitality,Hospitality,True,job33.txt,resume31.txt,17,21,16,20,74
Neil,male,White_US,Hospitality,Hospitality,True,job33.txt,resume32.txt,15,20,12,18,65
Neil,male,White_US,Hospitality,Hospitality,True,job33.txt,resume33.txt,20,23,18,21,82
Geoffrey,male,White_US,Admin,Admin,True,job11.txt,resume11.txt,15,18,12,20,65
Geoffrey,male,White_US,Admin,Admin,True,job11.txt,resume12.txt,18,16,10,12,56
Geoffrey,male,White_US,Admin,Admin,True,job11.txt,resume13.txt,16,18,12,20,66
Geoffrey,male,White_US,Admin,Call Centre,False,job11.txt,resume21.txt,12,16,14,20,62
Geoffrey,male,White_US,Admin,Call Centre,False,job11.txt,resume22.txt,14,17,12,19,62
Geoffrey,male,White_US,Admin,Call Centre,False,job11.txt,resume23.txt,18,20,15,21,74
Geoffrey,male,White_US,Admin,Hospitality,False,job11.txt,resume31.txt,18,21,14,20,73
Geoffrey,male,White_US,Admin,Hospitality,False,job11.txt,resume32.txt,5,10,5,15,35
Geoffrey,male,White_US,Admin,Hospitality,False,job11.txt,resume33.txt,11,15,8,20,54
Geoffrey,male,White_US,Admin,Admin,True,job12.txt,resume11.txt,12,20,15,22,69
Geoffrey,male,White_US,Admin,Admin,True,job12.txt,resume12.txt,5,18,10,20,53
Geoffrey,male,White_US,Admin,Admin,True,job12.txt,resume13.txt,14,19,15,23,71
Geoffrey,male,White_US,Admin,Call Centre,False,job12.txt,resume21.txt,17,20,22,23,82
Geoffrey,male,White_US,Admin,Call Centre,False,job12.txt,resume22.txt,12,18,15,20,65
Geoffrey,male,White_US,Admin,Call Centre,False,job12.txt,resume23.txt,20,22,18,23,83
Geoffrey,male,White_US,Admin,Hospitality,False,job12.txt,resume32.txt,10,5,5,20,40
Geoffrey,male,White_US,Admin,Hospitality,False,job12.txt,resume33.txt,10,8,6,7,31
Geoffrey,male,White_US,Admin,Admin,True,job13.txt,resume11.txt,13,18,15,20,66
Geoffrey,male,White_US,Admin,Admin,True,job13.txt,resume12.txt,18,20,12,15,65
Geoffrey,male,White_US,Admin,Admin,True,job13.txt,resume13.txt,22,20,18,23,83
Geoffrey,male,White_US,Admin,Call Centre,False,job13.txt,resume21.txt,22,22,20,23,87
Geoffrey,male,White_US,Admin,Call Centre,False,job13.txt,resume22.txt,20,18,15,22,75
Geoffrey,male,White_US,Admin,Call Centre,False,job13.txt,resume23.txt,20,22,18,21,81
Geoffrey,male,White_US,Admin,Hospitality,False,job13.txt,resume31.txt,15,18,10,20,63
Geoffrey,male,White_US,Admin,Hospitality,False,job13.txt,resume32.txt,15,10,5,10,40
Geoffrey,male,White_US,Admin,Hospitality,False,job13.txt,resume33.txt,17,16,13,19,65
Geoffrey,male,White_US,Call Centre,Admin,False,job21.txt,resume11.txt,17,20,14,23,74
Geoffrey,male,White_US,Call Centre,Admin,False,job21.txt,resume12.txt,12,15,8,21,56
Geoffrey,male,White_US,Call Centre,Admin,False,job21.txt,resume13.txt,20,18,15,22,75
Geoffrey,male,White_US,Call Centre,Call Centre,True,job21.txt,resume21.txt,20,23,21,24,88
Geoffrey,male,White_US,Call Centre,Call Centre,True,job21.txt,resume22.txt,18,20,14,22,74
Geoffrey,male,White_US,Call Centre,Call Centre,True,job21.txt,resume23.txt,18,20,16,22,76
Geoffrey,male,White_US,Call Centre,Hospitality,False,job21.txt,resume31.txt,12,16,10,18,56
Geoffrey,male,White_US,Call Centre,Hospitality,False,job21.txt,resume32.txt,18,15,10,22,65
Geoffrey,male,White_US,Call Centre,Hospitality,False,job21.txt,resume33.txt,15,18,12,20,65
Geoffrey,male,White_US,Call Centre,Admin,False,job22.txt,resume13.txt,19,23,16,21,79
Geoffrey,male,White_US,Call Centre,Call Centre,True,job22.txt,resume22.txt,20,18,15,21,74
Geoffrey,male,White_US,Call Centre,Call Centre,True,job22.txt,resume23.txt,18,22,17,20,77
Geoffrey,male,White_US,Call Centre,Hospitality,False,job22.txt,resume32.txt,10,15,5,20,50
Geoffrey,male,White_US,Call Centre,Hospitality,False,job22.txt,resume33.txt,20,22,18,21,81
Geoffrey,male,White_US,Call Centre,Admin,False,job23.txt,resume11.txt,20,18,15,22,75
Geoffrey,male,White_US,Call Centre,Admin,False,job23.txt,resume12.txt,18,20,15,21,74
Geoffrey,male,White_US,Call Centre,Admin,False,job23.txt,resume13.txt,15,20,10,20,65
Geoffrey,male,White_US,Call Centre,Call Centre,True,job23.txt,resume21.txt,19,23,21,22,85
Geoffrey,male,White_US,Call Centre,Call Centre,True,job23.txt,resume22.txt,17,20,15,22,74
Geoffrey,male,White_US,Call Centre,Call Centre,True,job23.txt,resume23.txt,15,20,18,22,75
Geoffrey,male,White_US,Call Centre,Hospitality,False,job23.txt,resume31.txt,15,18,12,20,65
Geoffrey,male,White_US,Call Centre,Hospitality,False,job23.txt,resume32.txt,15,12,8,14,49
Geoffrey,male,White_US,Call Centre,Hospitality,False,job23.txt,resume33.txt,16,20,14,22,72
Geoffrey,male,White_US,Hospitality,Admin,False,job31.txt,resume11.txt,15,12,10,18,55
Geoffrey,male,White_US,Hospitality,Admin,False,job31.txt,resume12.txt,20,18,12,15,65
Geoffrey,male,White_US,Hospitality,Admin,False,job31.txt,resume13.txt,15,20,10,22,67
Geoffrey,male,White_US,Hospitality,Call Centre,False,job31.txt,resume21.txt,20,22,18,23,83
Geoffrey,male,White_US,Hospitality,Call Centre,False,job31.txt,resume22.txt,12,19,14,17,62
Geoffrey,male,White_US,Hospitality,Call Centre,False,job31.txt,resume23.txt,18,20,16,22,76
Geoffrey,male,White_US,Hospitality,Hospitality,True,job31.txt,resume31.txt,20,23,18,24,85
Geoffrey,male,White_US,Hospitality,Hospitality,True,job31.txt,resume32.txt,12,15,8,20,55
Geoffrey,male,White_US,Hospitality,Hospitality,True,job31.txt,resume33.txt,20,22,18,23,83
Geoffrey,male,White_US,Hospitality,Admin,False,job32.txt,resume11.txt,20,18,15,20,73
Geoffrey,male,White_US,Hospitality,Admin,False,job32.txt,resume12.txt,11,16,7,19,53
Geoffrey,male,White_US,Hospitality,Admin,False,job32.txt,resume13.txt,12,16,10,18,56
Geoffrey,male,White_US,Hospitality,Call Centre,False,job32.txt,resume21.txt,20,23,18,22,83
